Исходный ключ,Коннектор источника,Сигнатуры,Количество записей с неполной информацией,Статус сигнатуры,ID импорта (Сигнатура),Исходный ключ (Сигнатура),Замечания (Сигнатуры),Замечания по нормализации (Сигнатуры),Ответственное лицо за нормализацию (Сигнатуры),Количество неактивных записей,Количество проигнорированных записей,Количество неэффективных записей,Правила распознавания,Количество записей необработанных данных,Сумма количеств,Количество исходных ключей (Сопоставленные продукты),Количество сопоставленных продуктов,Количество сопоставленных продуктов (Лицензия не требуется),Сопоставленный продукт,Количество присвоенных следов продукта,Сопоставленный след программной установки,Количество статусов инвентаризации,Статус инвентаризации,Код (Соответствие),Комментарий,Описание (Соответствие),Издатель (Соответствие),Продукт (Соответствие),Версия продукта (Соответствие),Производитель (или издатель)
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DarwinDumper,,,,DarwinDumper,3.0.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DataGrip,,"DataGrip 2019.3.1, build DB-193.5662.58. Copyright JetBrains s.r.o., (c) 2000-2019",,DataGrip,2019.3.1,
custkey_rayventory,,1,0,,45932,asp,,,,0,0,0,0,1,1,1,1,0,JetBrains DataGrip 2021.2 User (unknown language),0,,0,,DataGrip,,"DataGrip 2021.2.3, build DB-212.5457.16. Copyright JetBrains s.r.o., (c) 2000-2021",,DataGrip,2021.2.3,
custkey_rayventory,,1,0,,45933,asp,,,,0,0,0,0,1,1,1,1,0,JetBrains DataGrip 2021.3 User (unknown language),0,,0,,DataGrip,,"DataGrip 2021.3.2, build DB-213.6461.19. Copyright JetBrains s.r.o., (c) 2000-2021",,DataGrip,2021.3.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DaVinci Resolve,,,,DaVinci Resolve,16.2.7,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DaVinci Resolve,,,,DaVinci Resolve,17.4.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DaVinci Resolve Project Server,,,,DaVinci Resolve Project Server,16.2.7,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.0.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.0.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.0.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,21.3.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.0.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.0.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.1.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.1.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.1.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.2.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.3.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,22.3.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,23.0.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,23.0.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,23.1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,23.1.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,6.3.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.0.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.1.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.1.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.2.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DBeaver Community,,Universal Database Manager and SQL client.,,DBeaver Community,7.3.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,dbeaver-ce,,DBeaver Community,DBeaver Corp <dbeaver@jkiss.org>,dbeaver-ce,7.3.5,DBeaver Corp <dbeaver@jkiss.org>
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Decompressor,,,,Decompressor,1.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DeepL,,,,DeepL,4.4.513804,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DevUtils,,,,DevUtils,1.17.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Diff Directories,,22.0,,Diff Directories,22.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Diff Files,,22.0,,Diff Files,22.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Disk Doctor,,,,Disk Doctor,4.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Disk Speed Test,,,,Disk Speed Test,3.4.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Display Injector,,Copright (C) 2013-2014 AnV Software,,Display Injector,9.9.9,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Display Menu,,,,Display Menu,2.2.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Display Menu,,,,Display Menu,2.2.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DisplayLinkUserAgent,,,,DisplayLinkUserAgent,1.5.0 (125),
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DisplayLinkUserAgent,,,,DisplayLinkUserAgent,1.8.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DivX Player,,,,DivX Player,10.8.9 (Build 11.8.9.10052020),
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DivX Preferences,,,,DivX Preferences,0.0.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DivXConverterX,,,,DivXConverterX,10.8.9 (Build 10.8.9.10052020),
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DJM-250MK2 Setting Utility,,"DJM-250MK2 Setup 3.0.0, © AlphaTeta Corporation 2020",,DJM-250MK2 Setting Utility,3.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DjVu Viewer + DjVu to PDF,,,,DjVu Viewer + DjVu to PDF,6.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DjVu2PDF,,,,DjVu2PDF,1.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,dmeventd,,Device-mapper event daemon,ALT Linux Team,dmeventd,1.02.177-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,dmeventd,,Linux Kernel Device Mapper event daemon,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,dmeventd,2:1.02.175-2ubuntu4~ubuntu20.04.,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,docs-alt-server,,ALT Server documentation,ALT Linux Team,docs-alt-server,10.0-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Dozer,,,,Dozer,4.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,13.5.1,
custkey_rayventory,,1,0,,47479,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 14.x,0,,0,,draw.io,,,,draw.io,14.6.13,
custkey_rayventory,,1,0,,45940,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 15.x,0,,0,,draw.io,,,,draw.io,15.4.0,
custkey_rayventory,,1,0,,47480,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 19.x,0,,0,,draw.io,,,,draw.io,19.0.3,
custkey_rayventory,,1,0,,47481,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 20.x,0,,0,,draw.io,,,,draw.io,20.2.8,
custkey_rayventory,,1,0,,47481,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 20.x,0,,0,,draw.io,,,,draw.io,20.6.2,
custkey_rayventory,,1,0,,47481,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,JGraph draw.io 20.x,0,,0,,draw.io,,,,draw.io,20.8.10,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.2.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.2.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.4.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.5.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.6.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,draw.io,,,,draw.io,21.6.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Dropbox,,,,Dropbox,135.3.4177,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Dropbox,,,,Dropbox,178.4.4811,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Dropbox,,,,Dropbox,179.4.4985,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DuckDuckGo Privacy for Safari,,,,DuckDuckGo Privacy for Safari,1.6.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,DuckDuckGo Privacy for Safari,,,,DuckDuckGo Privacy for Safari,1.8.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Duolingo English Test,,,,Duolingo English Test,3.3.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,EaseUS Data Recovery Wizard,,,,EaseUS Data Recovery Wizard,13.5.6,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,EaseUS RecExperts,,,,EaseUS RecExperts,1.5.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Easy New File Creator,,,,Easy New File Creator,2.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,EasyRes,,,,EasyRes,1.1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,EasyRes,,,,EasyRes,1.1.4,
custkey_rayventory,,1,0,,47486,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eclipse Foundation Eclipse 4.x,0,,0,,Eclipse,,"Eclipse 4.15 for Mac OS X, Copyright IBM Corp. and others 2002, 2019. All rights reserved.",,Eclipse,4.15.0,
custkey_rayventory,,1,0,,47486,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eclipse Foundation Eclipse 4.x,0,,0,,Eclipse,,"Eclipse 4.17 for Mac OS X, Copyright IBM Corp. and others 2002, 2020. All rights reserved.",,Eclipse,4.17.0,
custkey_rayventory,,1,0,,47486,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eclipse Foundation Eclipse 4.x,0,,0,,Eclipse,,"Eclipse 4.23 for Mac OS X, Copyright IBM Corp. and others 2002, 2022. All rights reserved.",,Eclipse,4.23.0,
custkey_rayventory,,1,0,,47486,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eclipse Foundation Eclipse 4.x,0,,0,,Eclipse,,"Eclipse 4.8 for Mac OS X, Copyright IBM Corp. and others 2002, 2017. All rights reserved.",,Eclipse,4.8.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Eclipse IDE,,,,Eclipse IDE,1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Eclipse-inst,,"Eclipse 4.19 for Mac OS X, Copyright IBM Corp. and others 2002, 2021. All rights reserved.",,Eclipse-inst,1.20.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Eclipse-inst,,"Eclipse 4.27 for Mac OS X, Copyright IBM Corp. and others 2002, 2023. All rights reserved.",,Eclipse-inst,1.27.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Eclipse-inst,,"Eclipse 4.28 for Mac OS X, Copyright IBM Corp. and others 2002, 2023. All rights reserved.",,Eclipse-inst,1.29.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,edk2-ovmf,,Open Virtual Machine Firmware,ALT Linux Team,edk2-ovmf,20201127-alt2,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Element,,,,Element,1.10.11,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Element,,,,Element,1.11.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Elmedia Player,,,,Elmedia Player,7.17,
custkey_rayventory,,1,0,,46594,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eltima Software Elmedia Video Player 8.x,0,,0,,Elmedia Player,,,,Elmedia Player,8.1,
custkey_rayventory,,1,0,,46594,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eltima Software Elmedia Video Player 8.x,0,,0,,Elmedia Player,,,,Elmedia Player,8.15,
custkey_rayventory,,1,0,,46594,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Eltima Software Elmedia Video Player 8.x,0,,0,,Elmedia Player,,,,Elmedia Player,8.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,encrypt-all-disks,,Скрипт добавление шифрования дополнительных дисков,Puganov M.V.,encrypt-all-disks,1.0-1,Puganov M.V.
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epic Games Launcher,,,,Epic Games Launcher,15.6.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson Connect Printer Setup,,"1.4.5, Copyright(C) Seiko Epson Corporation 2011-2022. All rights reserved.",,Epson Connect Printer Setup,1.4.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson Connect Printer Setup,,"2.0.0, Copyright(C) Seiko Epson Corporation 2011-2023. All rights reserved.",,Epson Connect Printer Setup,2.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson iProjection,,Ver.2.40 Copyright(C) Seiko Epson Corporation 2010-2020.,,Epson iProjection,2.40,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson iProjection Uninstaller,,Ver.2.40 Copyright(C) Seiko Epson Corporation 2010-2020.,,Epson iProjection Uninstaller,2.40,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson Photo+,,,,Epson Photo+,3.7.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson Scan 2,,,,Epson Scan 2,6.6.43,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson Scan 2 Utility,,,,Epson Scan 2 Utility,6.6.43,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Epson ScanSmart,,,,Epson ScanSmart,3.7.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,erb,,ERB template library,ALT Linux Team,erb,2.7.3-alt1.3,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etcd-manager,,,,etcd-manager,1.1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etcd-manager,,,,etcd-manager,1.2.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etcnet,,/etc/net network configuration system,ALT Linux Team,etcnet,0.9.21-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etcnet-defaults-server,,/etc/net defaults for a Linux server,ALT Linux Team,etcnet-defaults-server,0.9.21-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etcskel,,ALT p10 default files for user's home directories,ALT Linux Team,etcskel,2.0.17-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,etherwake,,A little tool to send magic Wake-on-LAN packets,ALT Linux Team,etherwake,1.09-alt1.qa1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,ETS-RP-PROD,,,,ETS-RP-PROD,1.2.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,everBeat,,,,everBeat,2.1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Evernote,,,,Evernote,10.42.7,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Evernote,,,,Evernote,10.51.8,
custkey_rayventory,,1,0,,39060,asp,,,,0,0,0,0,1,1,1,1,0,Microsoft Excel 2019 MAC (unknown language),0,,0,,Excel,,,,Excel,16.41,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Excel,,,,Excel,16.63.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Excel,,,,Excel,16.71,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Excel,,,,Excel,16.75,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,ez430rf2500,,,,ez430rf2500,1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,far2l,,,,far2l,2.4.0-beta,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fastcore,,22.5  © 1990-2021 Adobe. All rights reserved.,,Fastcore,22.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,fatresize,,The FAT16/FAT32 non-destructive resizer.,ALT Linux Team,fatresize,1.0.3-alt13,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,fdisk,,The Partitioning Program,ALT Linux Team,fdisk,2.38.1-alt1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fiddler Everywhere,,,,Fiddler Everywhere,3.4.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,112.2.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,114.3.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,116.2.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,116.2.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,116.5.17,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Figma,,,,Figma,116.5.18,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,FigmaAgent,,,,FigmaAgent,116.10.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,FigmaAgent,,,,FigmaAgent,116.2.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Final Cut Pro,,,,Final Cut Pro,10.4.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Find Any File,,,,Find Any File,2.4.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Finnish - English,,,,Finnish - English,1.0,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,Firefox,,Firefox 102.0.1,,Firefox,102.0.1,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,Firefox,,Firefox 104.0.2,,Firefox,104.0.2,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,Firefox,,Firefox 111.0.1,,Firefox,111.0.1,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,Firefox,,Firefox 112.0,,Firefox,112.0,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,Firefox,,Firefox 113.0.2,,Firefox,113.0.2,
custkey_rayventory,,1,0,,3400,SBT_YY,free components / free add-in / update / extension / feature,,,0,0,1,0,1,1,0,0,0,,0,,0,,firefox,,The Mozilla Firefox project is a redesign of Mozilla's browser,ALT Linux Team,firefox,106.0.1-alt0.p10.1,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,FixEDID,,"FixEDID V2.3.2, copyright © 2013-2014 AnV Software. All rights reserved.",,FixEDID,2.3.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fluid,,"1.4.0, Copyright 1998-2021 by Bill Spitzak and others",,Fluid,1.4.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Focus,,,,Focus,1.6,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Focusito,,,,Focusito,1.0.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,fonts-ttf-google-croscore-arimo,,The croscore Arimo family fonts,ALT Linux Team,fonts-ttf-google-croscore-arimo,1.31.0-alt1_2,ALT Linux Team
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,fonts-ttf-google-croscore-common,,Common files of google-croscore-fonts,ALT Linux Team,fonts-ttf-google-croscore-common,1.31.0-alt1_2,ALT Linux Team
custkey_rayventory,,1,0,,46694,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Peter Pawlowski Foobar2000 2.x,0,,0,,foobar2000,,,,foobar2000,2.1.43,
custkey_rayventory,,1,0,,46694,asp,freeware / free programs,,,0,0,0,0,1,1,1,1,1,Peter Pawlowski Foobar2000 2.x,0,,0,,foobar2000,,,,foobar2000,2.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,1.0.95,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.17,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.18,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.19.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.21,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.24,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.26.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.27.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,1,1,0,0,0,,0,,0,,Fork,,,,Fork,2.28.1,
